Key,File,Type,UsedInMainMenu,english
perkSlayerPrimateName,progression,Perk,false,"[228B22]Singerie[-] Slayer"
perkSlayerPrimateDesc,progression,Perk,false,"Grow stronger each time you slay the [228B22]Singerie[-]. Ranks up on kill milestones."
ZH_Primate_Rank,buffs,Buff,false,"[228B22]Singerie[-] Slayer rank up!"
perkSlayerPrimateRank1Desc,progression,Perk,false,"Rank 1 — +2% damage vs [228B22]Singerie[-]"
perkSlayerPrimateRank2Desc,progression,Perk,false,"Rank 2 — +4% damage vs [228B22]Singerie[-]"
perkSlayerPrimateRank3Desc,progression,Perk,false,"Rank 3 — +6% damage vs [228B22]Singerie[-]"
perkSlayerPrimateRank4Desc,progression,Perk,false,"Rank 4 — +8% damage vs [228B22]Singerie[-]"
perkSlayerPrimateRank5Desc,progression,Perk,false,"Rank 5 — +10% damage vs [228B22]Singerie[-]"
perkSlayerPrimateRank6Desc,progression,Perk,false,"Rank 6 — +12% damage vs [228B22]Singerie[-] | +2% phys resist"
perkSlayerPrimateRank7Desc,progression,Perk,false,"Rank 7 — +14% damage vs [228B22]Singerie[-] | +6% phys resist"
perkSlayerPrimateRank8Desc,progression,Perk,false,"Rank 8 — +16% damage vs [228B22]Singerie[-] | +10% phys resist"
perkSlayerPrimateRank9Desc,progression,Perk,false,"Rank 9 — +18% damage vs [228B22]Singerie[-] | +15% phys resist"
perkSlayerPrimateRank10Desc,progression,Perk,false,"Rank 10 — +20% damage vs [228B22]Singerie[-] | +20% phys resist"
reqPerkSlayerPrimate1s,progression,Perk,false,"Kill the [228B22]Singerie[-] 1-Star to rank up"
perkSlayerPrimate1sName,progression,Perk,false,"[228B22]Singerie[-] 1★ Slayer"
perkSlayerPrimate1sDesc,progression,Perk,false,"Grow stronger each time you slay the [228B22]Singerie[-] (1★). Ranks up on kill milestones."
ZH_Primate_1s_Rank,buffs,Buff,false,"[228B22]Singerie[-] 1★ Slayer rank up!"
perkSlayerPrimate1sRank1Desc,progression,Perk,false,"Rank 1 — +2% damage vs [228B22]Singerie[-]"
perkSlayerPrimate1sRank2Desc,progression,Perk,false,"Rank 2 — +4% damage vs [228B22]Singerie[-]"
perkSlayerPrimate1sRank3Desc,progression,Perk,false,"Rank 3 — +6% damage vs [228B22]Singerie[-]"
perkSlayerPrimate1sRank4Desc,progression,Perk,false,"Rank 4 — +8% damage vs [228B22]Singerie[-]"
perkSlayerPrimate1sRank5Desc,progression,Perk,false,"Rank 5 — +10% damage vs [228B22]Singerie[-]"
perkSlayerPrimate1sRank6Desc,progression,Perk,false,"Rank 6 — +12% damage vs [228B22]Singerie[-] | +2% phys resist"
perkSlayerPrimate1sRank7Desc,progression,Perk,false,"Rank 7 — +14% damage vs [228B22]Singerie[-] | +6% phys resist"
perkSlayerPrimate1sRank8Desc,progression,Perk,false,"Rank 8 — +16% damage vs [228B22]Singerie[-] | +10% phys resist"
perkSlayerPrimate1sRank9Desc,progression,Perk,false,"Rank 9 — +18% damage vs [228B22]Singerie[-] | +15% phys resist"
perkSlayerPrimate1sRank10Desc,progression,Perk,false,"Rank 10 — +20% damage vs [228B22]Singerie[-] | +20% phys resist"
reqPerkSlayerPrimate2s,progression,Perk,false,"Kill the [228B22]Singerie[-] 2-Star to rank up"
perkSlayerPrimate2sName,progression,Perk,false,"[228B22]Singerie[-] 2★ Slayer"
perkSlayerPrimate2sDesc,progression,Perk,false,"Grow stronger each time you slay the [228B22]Singerie[-] (2★). Ranks up on kill milestones."
ZH_Primate_2s_Rank,buffs,Buff,false,"[228B22]Singerie[-] 2★ Slayer rank up!"
perkSlayerPrimate2sRank1Desc,progression,Perk,false,"Rank 1 — +2% damage vs [228B22]Singerie[-]"
perkSlayerPrimate2sRank2Desc,progression,Perk,false,"Rank 2 — +4% damage vs [228B22]Singerie[-]"
perkSlayerPrimate2sRank3Desc,progression,Perk,false,"Rank 3 — +6% damage vs [228B22]Singerie[-]"
perkSlayerPrimate2sRank4Desc,progression,Perk,false,"Rank 4 — +8% damage vs [228B22]Singerie[-]"
perkSlayerPrimate2sRank5Desc,progression,Perk,false,"Rank 5 — +10% damage vs [228B22]Singerie[-]"
perkSlayerPrimate2sRank6Desc,progression,Perk,false,"Rank 6 — +12% damage vs [228B22]Singerie[-] | +2% phys resist"
perkSlayerPrimate2sRank7Desc,progression,Perk,false,"Rank 7 — +14% damage vs [228B22]Singerie[-] | +6% phys resist"
perkSlayerPrimate2sRank8Desc,progression,Perk,false,"Rank 8 — +16% damage vs [228B22]Singerie[-] | +10% phys resist"
perkSlayerPrimate2sRank9Desc,progression,Perk,false,"Rank 9 — +18% damage vs [228B22]Singerie[-] | +15% phys resist"
perkSlayerPrimate2sRank10Desc,progression,Perk,false,"Rank 10 — +20% damage vs [228B22]Singerie[-] | +20% phys resist"
reqPerkSlayerPrimate3s,progression,Perk,false,"Kill the [228B22]Singerie[-] 3-Star to rank up"
perkSlayerPrimate3sName,progression,Perk,false,"[228B22]Singerie[-] 3★ Slayer"
perkSlayerPrimate3sDesc,progression,Perk,false,"Grow stronger each time you slay the [228B22]Singerie[-] (3★). Ranks up on kill milestones."
ZH_Primate_3s_Rank,buffs,Buff,false,"[228B22]Singerie[-] 3★ Slayer rank up!"
perkSlayerPrimate3sRank1Desc,progression,Perk,false,"Rank 1 — +2% damage vs [228B22]Singerie[-]"
perkSlayerPrimate3sRank2Desc,progression,Perk,false,"Rank 2 — +4% damage vs [228B22]Singerie[-]"
perkSlayerPrimate3sRank3Desc,progression,Perk,false,"Rank 3 — +6% damage vs [228B22]Singerie[-]"
perkSlayerPrimate3sRank4Desc,progression,Perk,false,"Rank 4 — +8% damage vs [228B22]Singerie[-]"
perkSlayerPrimate3sRank5Desc,progression,Perk,false,"Rank 5 — +10% damage vs [228B22]Singerie[-]"
perkSlayerPrimate3sRank6Desc,progression,Perk,false,"Rank 6 — +12% damage vs [228B22]Singerie[-] | +2% phys resist"
perkSlayerPrimate3sRank7Desc,progression,Perk,false,"Rank 7 — +14% damage vs [228B22]Singerie[-] | +6% phys resist"
perkSlayerPrimate3sRank8Desc,progression,Perk,false,"Rank 8 — +16% damage vs [228B22]Singerie[-] | +10% phys resist"
perkSlayerPrimate3sRank9Desc,progression,Perk,false,"Rank 9 — +18% damage vs [228B22]Singerie[-] | +15% phys resist"
perkSlayerPrimate3sRank10Desc,progression,Perk,false,"Rank 10 — +20% damage vs [228B22]Singerie[-] | +20% phys resist"
reqPerkSlayerPrimate4s,progression,Perk,false,"Kill the [228B22]Singerie[-] 4-Star to rank up"
perkSlayerPrimate4sName,progression,Perk,false,"[228B22]Singerie[-] 4★ Slayer"
perkSlayerPrimate4sDesc,progression,Perk,false,"Grow stronger each time you slay the [228B22]Singerie[-] (4★). Ranks up on kill milestones."
ZH_Primate_4s_Rank,buffs,Buff,false,"[228B22]Singerie[-] 4★ Slayer rank up!"
perkSlayerPrimate4sRank1Desc,progression,Perk,false,"Rank 1 — +2% damage vs [228B22]Singerie[-]"
perkSlayerPrimate4sRank2Desc,progression,Perk,false,"Rank 2 — +4% damage vs [228B22]Singerie[-]"
perkSlayerPrimate4sRank3Desc,progression,Perk,false,"Rank 3 — +6% damage vs [228B22]Singerie[-]"
perkSlayerPrimate4sRank4Desc,progression,Perk,false,"Rank 4 — +8% damage vs [228B22]Singerie[-]"
perkSlayerPrimate4sRank5Desc,progression,Perk,false,"Rank 5 — +10% damage vs [228B22]Singerie[-]"
perkSlayerPrimate4sRank6Desc,progression,Perk,false,"Rank 6 — +12% damage vs [228B22]Singerie[-] | +2% phys resist"
perkSlayerPrimate4sRank7Desc,progression,Perk,false,"Rank 7 — +14% damage vs [228B22]Singerie[-] | +6% phys resist"
perkSlayerPrimate4sRank8Desc,progression,Perk,false,"Rank 8 — +16% damage vs [228B22]Singerie[-] | +10% phys resist"
perkSlayerPrimate4sRank9Desc,progression,Perk,false,"Rank 9 — +18% damage vs [228B22]Singerie[-] | +15% phys resist"
perkSlayerPrimate4sRank10Desc,progression,Perk,false,"Rank 10 — +20% damage vs [228B22]Singerie[-] | +20% phys resist"
reqPerkSlayerPrimate5s,progression,Perk,false,"Kill the [228B22]Singerie[-] 5-Star to rank up"
perkSlayerPrimate5sName,progression,Perk,false,"[228B22]Singerie[-] 5★ Slayer"
perkSlayerPrimate5sDesc,progression,Perk,false,"Grow stronger each time you slay the [228B22]Singerie[-] (5★). Ranks up on kill milestones."
ZH_Primate_5s_Rank,buffs,Buff,false,"[228B22]Singerie[-] 5★ Slayer rank up!"
perkSlayerPrimate5sRank1Desc,progression,Perk,false,"Rank 1 — +2% damage vs [228B22]Singerie[-]"
perkSlayerPrimate5sRank2Desc,progression,Perk,false,"Rank 2 — +4% damage vs [228B22]Singerie[-]"
perkSlayerPrimate5sRank3Desc,progression,Perk,false,"Rank 3 — +6% damage vs [228B22]Singerie[-]"
perkSlayerPrimate5sRank4Desc,progression,Perk,false,"Rank 4 — +8% damage vs [228B22]Singerie[-]"
perkSlayerPrimate5sRank5Desc,progression,Perk,false,"Rank 5 — +10% damage vs [228B22]Singerie[-]"
perkSlayerPrimate5sRank6Desc,progression,Perk,false,"Rank 6 — +12% damage vs [228B22]Singerie[-] | +2% phys resist"
perkSlayerPrimate5sRank7Desc,progression,Perk,false,"Rank 7 — +14% damage vs [228B22]Singerie[-] | +6% phys resist"
perkSlayerPrimate5sRank8Desc,progression,Perk,false,"Rank 8 — +16% damage vs [228B22]Singerie[-] | +10% phys resist"
perkSlayerPrimate5sRank9Desc,progression,Perk,false,"Rank 9 — +18% damage vs [228B22]Singerie[-] | +15% phys resist"
perkSlayerPrimate5sRank10Desc,progression,Perk,false,"Rank 10 — +20% damage vs [228B22]Singerie[-] | +20% phys resist"
reqPerkSlayerShriek,progression,Perk,false,"Kill the [708090]Siren Head[-] to rank up"
perkSlayerShriekName,progression,Perk,false,"[708090]Siren Head[-] Slayer"
perkSlayerShriekDesc,progression,Perk,false,"Grow stronger each time you slay the [708090]Siren Head[-]. Ranks up on kill milestones."
ZH_Shriek_Rank,buffs,Buff,false,"[708090]Siren Head[-] Slayer rank up!"
perkSlayerShriekRank1Desc,progression,Perk,false,"Rank 1 — +2% damage vs [708090]Siren Head[-]"
perkSlayerShriekRank2Desc,progression,Perk,false,"Rank 2 — +4% damage vs [708090]Siren Head[-]"
perkSlayerShriekRank3Desc,progression,Perk,false,"Rank 3 — +6% damage vs [708090]Siren Head[-]"
perkSlayerShriekRank4Desc,progression,Perk,false,"Rank 4 — +8% damage vs [708090]Siren Head[-]"
perkSlayerShriekRank5Desc,progression,Perk,false,"Rank 5 — +10% damage vs [708090]Siren Head[-]"
perkSlayerShriekRank6Desc,progression,Perk,false,"Rank 6 — +12% damage vs [708090]Siren Head[-] | +2% phys resist"
perkSlayerShriekRank7Desc,progression,Perk,false,"Rank 7 — +14% damage vs [708090]Siren Head[-] | +6% phys resist"
perkSlayerShriekRank8Desc,progression,Perk,false,"Rank 8 — +16% damage vs [708090]Siren Head[-] | +10% phys resist"
perkSlayerShriekRank9Desc,progression,Perk,false,"Rank 9 — +18% damage vs [708090]Siren Head[-] | +15% phys resist"
perkSlayerShriekRank10Desc,progression,Perk,false,"Rank 10 — +20% damage vs [708090]Siren Head[-] | +20% phys resist"
reqPerkSlayerShriek1s,progression,Perk,false,"Kill the [708090]Siren Head[-] 1-Star to rank up"
perkSlayerShriek1sName,progression,Perk,false,"[708090]Siren Head[-] 1★ Slayer"
perkSlayerShriek1sDesc,progression,Perk,false,"Grow stronger each time you slay the [708090]Siren Head[-] (1★). Ranks up on kill milestones."
ZH_Shriek_1s_Rank,buffs,Buff,false,"[708090]Siren Head[-] 1★ Slayer rank up!"
perkSlayerShriek1sRank1Desc,progression,Perk,false,"Rank 1 — +2% damage vs [708090]Siren Head[-]"
perkSlayerShriek1sRank2Desc,progression,Perk,false,"Rank 2 — +4% damage vs [708090]Siren Head[-]"
perkSlayerShriek1sRank3Desc,progression,Perk,false,"Rank 3 — +6% damage vs [708090]Siren Head[-]"
perkSlayerShriek1sRank4Desc,progression,Perk,false,"Rank 4 — +8% damage vs [708090]Siren Head[-]"
perkSlayerShriek1sRank5Desc,progression,Perk,false,"Rank 5 — +10% damage vs [708090]Siren Head[-]"
perkSlayerShriek1sRank6Desc,progression,Perk,false,"Rank 6 — +12% damage vs [708090]Siren Head[-] | +2% phys resist"
perkSlayerShriek1sRank7Desc,progression,Perk,false,"Rank 7 — +14% damage vs [708090]Siren Head[-] | +6% phys resist"
perkSlayerShriek1sRank8Desc,progression,Perk,false,"Rank 8 — +16% damage vs [708090]Siren Head[-] | +10% phys resist"
perkSlayerShriek1sRank9Desc,progression,Perk,false,"Rank 9 — +18% damage vs [708090]Siren Head[-] | +15% phys resist"
perkSlayerShriek1sRank10Desc,progression,Perk,false,"Rank 10 — +20% damage vs [708090]Siren Head[-] | +20% phys resist"
reqPerkSlayerShriek2s,progression,Perk,false,"Kill the [708090]Siren Head[-] 2-Star to rank up"
perkSlayerShriek2sName,progression,Perk,false,"[708090]Siren Head[-] 2★ Slayer"
perkSlayerShriek2sDesc,progression,Perk,false,"Grow stronger each time you slay the [708090]Siren Head[-] (2★). Ranks up on kill milestones."
ZH_Shriek_2s_Rank,buffs,Buff,false,"[708090]Siren Head[-] 2★ Slayer rank up!"
perkSlayerShriek2sRank1Desc,progression,Perk,false,"Rank 1 — +2% damage vs [708090]Siren Head[-]"
perkSlayerShriek2sRank2Desc,progression,Perk,false,"Rank 2 — +4% damage vs [708090]Siren Head[-]"
perkSlayerShriek2sRank3Desc,progression,Perk,false,"Rank 3 — +6% damage vs [708090]Siren Head[-]"
perkSlayerShriek2sRank4Desc,progression,Perk,false,"Rank 4 — +8% damage vs [708090]Siren Head[-]"
perkSlayerShriek2sRank5Desc,progression,Perk,false,"Rank 5 — +10% damage vs [708090]Siren Head[-]"
perkSlayerShriek2sRank6Desc,progression,Perk,false,"Rank 6 — +12% damage vs [708090]Siren Head[-] | +2% phys resist"
perkSlayerShriek2sRank7Desc,progression,Perk,false,"Rank 7 — +14% damage vs [708090]Siren Head[-] | +6% phys resist"
perkSlayerShriek2sRank8Desc,progression,Perk,false,"Rank 8 — +16% damage vs [708090]Siren Head[-] | +10% phys resist"
perkSlayerShriek2sRank9Desc,progression,Perk,false,"Rank 9 — +18% damage vs [708090]Siren Head[-] | +15% phys resist"
perkSlayerShriek2sRank10Desc,progression,Perk,false,"Rank 10 — +20% damage vs [708090]Siren Head[-] | +20% phys resist"
reqPerkSlayerShriek3s,progression,Perk,false,"Kill the [708090]Siren Head[-] 3-Star to rank up"
perkSlayerShriek3sName,progression,Perk,false,"[708090]Siren Head[-] 3★ Slayer"
perkSlayerShriek3sDesc,progression,Perk,false,"Grow stronger each time you slay the [708090]Siren Head[-] (3★). Ranks up on kill milestones."
ZH_Shriek_3s_Rank,buffs,Buff,false,"[708090]Siren Head[-] 3★ Slayer rank up!"
perkSlayerShriek3sRank1Desc,progression,Perk,false,"Rank 1 — +2% damage vs [708090]Siren Head[-]"
perkSlayerShriek3sRank2Desc,progression,Perk,false,"Rank 2 — +4% damage vs [708090]Siren Head[-]"
perkSlayerShriek3sRank3Desc,progression,Perk,false,"Rank 3 — +6% damage vs [708090]Siren Head[-]"
perkSlayerShriek3sRank4Desc,progression,Perk,false,"Rank 4 — +8% damage vs [708090]Siren Head[-]"
perkSlayerShriek3sRank5Desc,progression,Perk,false,"Rank 5 — +10% damage vs [708090]Siren Head[-]"
perkSlayerShriek3sRank6Desc,progression,Perk,false,"Rank 6 — +12% damage vs [708090]Siren Head[-] | +2% phys resist"
perkSlayerShriek3sRank7Desc,progression,Perk,false,"Rank 7 — +14% damage vs [708090]Siren Head[-] | +6% phys resist"
perkSlayerShriek3sRank8Desc,progression,Perk,false,"Rank 8 — +16% damage vs [708090]Siren Head[-] | +10% phys resist"
perkSlayerShriek3sRank9Desc,progression,Perk,false,"Rank 9 — +18% damage vs [708090]Siren Head[-] | +15% phys resist"
perkSlayerShriek3sRank10Desc,progression,Perk,false,"Rank 10 — +20% damage vs [708090]Siren Head[-] | +20% phys resist"
reqPerkSlayerShriek4s,progression,Perk,false,"Kill the [708090]Siren Head[-] 4-Star to rank up"
perkSlayerShriek4sName,progression,Perk,false,"[708090]Siren Head[-] 4★ Slayer"
perkSlayerShriek4sDesc,progression,Perk,false,"Grow stronger each time you slay the [708090]Siren Head[-] (4★). Ranks up on kill milestones."
ZH_Shriek_4s_Rank,buffs,Buff,false,"[708090]Siren Head[-] 4★ Slayer rank up!"
perkSlayerShriek4sRank1Desc,progression,Perk,false,"Rank 1 — +2% damage vs [708090]Siren Head[-]"
perkSlayerShriek4sRank2Desc,progression,Perk,false,"Rank 2 — +4% damage vs [708090]Siren Head[-]"
perkSlayerShriek4sRank3Desc,progression,Perk,false,"Rank 3 — +6% damage vs [708090]Siren Head[-]"
perkSlayerShriek4sRank4Desc,progression,Perk,false,"Rank 4 — +8% damage vs [708090]Siren Head[-]"
perkSlayerShriek4sRank5Desc,progression,Perk,false,"Rank 5 — +10% damage vs [708090]Siren Head[-]"
perkSlayerShriek4sRank6Desc,progression,Perk,false,"Rank 6 — +12% damage vs [708090]Siren Head[-] | +2% phys resist"
perkSlayerShriek4sRank7Desc,progression,Perk,false,"Rank 7 — +14% damage vs [708090]Siren Head[-] | +6% phys resist"
perkSlayerShriek4sRank8Desc,progression,Perk,false,"Rank 8 — +16% damage vs [708090]Siren Head[-] | +10% phys resist"
perkSlayerShriek4sRank9Desc,progression,Perk,false,"Rank 9 — +18% damage vs [708090]Siren Head[-] | +15% phys resist"
perkSlayerShriek4sRank10Desc,progression,Perk,false,"Rank 10 — +20% damage vs [708090]Siren Head[-] | +20% phys resist"
reqPerkSlayerShriek5s,progression,Perk,false,"Kill the [708090]Siren Head[-] 5-Star to rank up"
perkSlayerShriek5sName,progression,Perk,false,"[708090]Siren Head[-] 5★ Slayer"
perkSlayerShriek5sDesc,progression,Perk,false,"Grow stronger each time you slay the [708090]Siren Head[-] (5★). Ranks up on kill milestones."
ZH_Shriek_5s_Rank,buffs,Buff,false,"[708090]Siren Head[-] 5★ Slayer rank up!"
perkSlayerShriek5sRank1Desc,progression,Perk,false,"Rank 1 — +2% damage vs [708090]Siren Head[-]"
perkSlayerShriek5sRank2Desc,progression,Perk,false,"Rank 2 — +4% damage vs [708090]Siren Head[-]"
perkSlayerShriek5sRank3Desc,progression,Perk,false,"Rank 3 — +6% damage vs [708090]Siren Head[-]"
perkSlayerShriek5sRank4Desc,progression,Perk,false,"Rank 4 — +8% damage vs [708090]Siren Head[-]"
perkSlayerShriek5sRank5Desc,progression,Perk,false,"Rank 5 — +10% damage vs [708090]Siren Head[-]"
perkSlayerShriek5sRank6Desc,progression,Perk,false,"Rank 6 — +12% damage vs [708090]Siren Head[-] | +2% phys resist"
perkSlayerShriek5sRank7Desc,progression,Perk,false,"Rank 7 — +14% damage vs [708090]Siren Head[-] | +6% phys resist"
perkSlayerShriek5sRank8Desc,progression,Perk,false,"Rank 8 — +16% damage vs [708090]Siren Head[-] | +10% phys resist"
perkSlayerShriek5sRank9Desc,progression,Perk,false,"Rank 9 — +18% damage vs [708090]Siren Head[-] | +15% phys resist"
perkSlayerShriek5sRank10Desc,progression,Perk,false,"Rank 10 — +20% damage vs [708090]Siren Head[-] | +20% phys resist"
reqPerkSlayerGrove,progression,Perk,false,"Kill the [228B22]Druid[-] to rank up"
perkSlayerGroveName,progression,Perk,false,"[228B22]Druid[-] Slayer"
perkSlayerGroveDesc,progression,Perk,false,"Grow stronger each time you slay the [228B22]Druid[-]. Ranks up on kill milestones."
ZH_Grove_Rank,buffs,Buff,false,"[228B22]Druid[-] Slayer rank up!"
perkSlayerGroveRank1Desc,progression,Perk,false,"Rank 1 — +2% damage vs [228B22]Druid[-]"
perkSlayerGroveRank2Desc,progression,Perk,false,"Rank 2 — +4% damage vs [228B22]Druid[-]"
perkSlayerGroveRank3Desc,progression,Perk,false,"Rank 3 — +6% damage vs [228B22]Druid[-]"
perkSlayerGroveRank4Desc,progression,Perk,false,"Rank 4 — +8% damage vs [228B22]Druid[-]"
perkSlayerGroveRank5Desc,progression,Perk,false,"Rank 5 — +10% damage vs [228B22]Druid[-]"
perkSlayerGroveRank6Desc,progression,Perk,false,"Rank 6 — +12% damage vs [228B22]Druid[-] | +2% phys resist"
perkSlayerGroveRank7Desc,progression,Perk,false,"Rank 7 — +14% damage vs [228B22]Druid[-] | +6% phys resist"
perkSlayerGroveRank8Desc,progression,Perk,false,"Rank 8 — +16% damage vs [228B22]Druid[-] | +10% phys resist"
perkSlayerGroveRank9Desc,progression,Perk,false,"Rank 9 — +18% damage vs [228B22]Druid[-] | +15% phys resist"
perkSlayerGroveRank10Desc,progression,Perk,false,"Rank 10 — +20% damage vs [228B22]Druid[-] | +20% phys resist"
reqPerkSlayerGrove1s,progression,Perk,false,"Kill the [228B22]Druid[-] 1-Star to rank up"
perkSlayerGrove1sName,progression,Perk,false,"[228B22]Druid[-] 1★ Slayer"
perkSlayerGrove1sDesc,progression,Perk,false,"Grow stronger each time you slay the [228B22]Druid[-] (1★). Ranks up on kill milestones."
ZH_Grove_1s_Rank,buffs,Buff,false,"[228B22]Druid[-] 1★ Slayer rank up!"
perkSlayerGrove1sRank1Desc,progression,Perk,false,"Rank 1 — +2% damage vs [228B22]Druid[-]"
perkSlayerGrove1sRank2Desc,progression,Perk,false,"Rank 2 — +4% damage vs [228B22]Druid[-]"
perkSlayerGrove1sRank3Desc,progression,Perk,false,"Rank 3 — +6% damage vs [228B22]Druid[-]"
perkSlayerGrove1sRank4Desc,progression,Perk,false,"Rank 4 — +8% damage vs [228B22]Druid[-]"
perkSlayerGrove1sRank5Desc,progression,Perk,false,"Rank 5 — +10% damage vs [228B22]Druid[-]"
perkSlayerGrove1sRank6Desc,progression,Perk,false,"Rank 6 — +12% damage vs [228B22]Druid[-] | +2% phys resist"
perkSlayerGrove1sRank7Desc,progression,Perk,false,"Rank 7 — +14% damage vs [228B22]Druid[-] | +6% phys resist"
perkSlayerGrove1sRank8Desc,progression,Perk,false,"Rank 8 — +16% damage vs [228B22]Druid[-] | +10% phys resist"
perkSlayerGrove1sRank9Desc,progression,Perk,false,"Rank 9 — +18% damage vs [228B22]Druid[-] | +15% phys resist"
perkSlayerGrove1sRank10Desc,progression,Perk,false,"Rank 10 — +20% damage vs [228B22]Druid[-] | +20% phys resist"
reqPerkSlayerGrove2s,progression,Perk,false,"Kill the [228B22]Druid[-] 2-Star to rank up"
perkSlayerGrove2sName,progression,Perk,false,"[228B22]Druid[-] 2★ Slayer"
perkSlayerGrove2sDesc,progression,Perk,false,"Grow stronger each time you slay the [228B22]Druid[-] (2★). Ranks up on kill milestones."
ZH_Grove_2s_Rank,buffs,Buff,false,"[228B22]Druid[-] 2★ Slayer rank up!"
perkSlayerGrove2sRank1Desc,progression,Perk,false,"Rank 1 — +2% damage vs [228B22]Druid[-]"
perkSlayerGrove2sRank2Desc,progression,Perk,false,"Rank 2 — +4% damage vs [228B22]Druid[-]"
perkSlayerGrove2sRank3Desc,progression,Perk,false,"Rank 3 — +6% damage vs [228B22]Druid[-]"
perkSlayerGrove2sRank4Desc,progression,Perk,false,"Rank 4 — +8% damage vs [228B22]Druid[-]"
perkSlayerGrove2sRank5Desc,progression,Perk,false,"Rank 5 — +10% damage vs [228B22]Druid[-]"
perkSlayerGrove2sRank6Desc,progression,Perk,false,"Rank 6 — +12% damage vs [228B22]Druid[-] | +2% phys resist"
perkSlayerGrove2sRank7Desc,progression,Perk,false,"Rank 7 — +14% damage vs [228B22]Druid[-] | +6% phys resist"
perkSlayerGrove2sRank8Desc,progression,Perk,false,"Rank 8 — +16% damage vs [228B22]Druid[-] | +10% phys resist"
perkSlayerGrove2sRank9Desc,progression,Perk,false,"Rank 9 — +18% damage vs [228B22]Druid[-] | +15% phys resist"
perkSlayerGrove2sRank10Desc,progression,Perk,false,"Rank 10 — +20% damage vs [228B22]Druid[-] | +20% phys resist"
reqPerkSlayerGrove3s,progression,Perk,false,"Kill the [228B22]Druid[-] 3-Star to rank up"
perkSlayerGrove3sName,progression,Perk,false,"[228B22]Druid[-] 3★ Slayer"
perkSlayerGrove3sDesc,progression,Perk,false,"Grow stronger each time you slay the [228B22]Druid[-] (3★). Ranks up on kill milestones."
ZH_Grove_3s_Rank,buffs,Buff,false,"[228B22]Druid[-] 3★ Slayer rank up!"
perkSlayerGrove3sRank1Desc,progression,Perk,false,"Rank 1 — +2% damage vs [228B22]Druid[-]"
perkSlayerGrove3sRank2Desc,progression,Perk,false,"Rank 2 — +4% damage vs [228B22]Druid[-]"
perkSlayerGrove3sRank3Desc,progression,Perk,false,"Rank 3 — +6% damage vs [228B22]Druid[-]"
perkSlayerGrove3sRank4Desc,progression,Perk,false,"Rank 4 — +8% damage vs [228B22]Druid[-]"
perkSlayerGrove3sRank5Desc,progression,Perk,false,"Rank 5 — +10% damage vs [228B22]Druid[-]"
perkSlayerGrove3sRank6Desc,progression,Perk,false,"Rank 6 — +12% damage vs [228B22]Druid[-] | +2% phys resist"
perkSlayerGrove3sRank7Desc,progression,Perk,false,"Rank 7 — +14% damage vs [228B22]Druid[-] | +6% phys resist"
perkSlayerGrove3sRank8Desc,progression,Perk,false,"Rank 8 — +16% damage vs [228B22]Druid[-] | +10% phys resist"
perkSlayerGrove3sRank9Desc,progression,Perk,false,"Rank 9 — +18% damage vs [228B22]Druid[-] | +15% phys resist"
perkSlayerGrove3sRank10Desc,progression,Perk,false,"Rank 10 — +20% damage vs [228B22]Druid[-] | +20% phys resist"
reqPerkSlayerGrove4s,progression,Perk,false,"Kill the [228B22]Druid[-] 4-Star to rank up"
perkSlayerGrove4sName,progression,Perk,false,"[228B22]Druid[-] 4★ Slayer"
perkSlayerGrove4sDesc,progression,Perk,false,"Grow stronger each time you slay the [228B22]Druid[-] (4★). Ranks up on kill milestones."
ZH_Grove_4s_Rank,buffs,Buff,false,"[228B22]Druid[-] 4★ Slayer rank up!"
perkSlayerGrove4sRank1Desc,progression,Perk,false,"Rank 1 — +2% damage vs [228B22]Druid[-]"
perkSlayerGrove4sRank2Desc,progression,Perk,false,"Rank 2 — +4% damage vs [228B22]Druid[-]"
perkSlayerGrove4sRank3Desc,progression,Perk,false,"Rank 3 — +6% damage vs [228B22]Druid[-]"
perkSlayerGrove4sRank4Desc,progression,Perk,false,"Rank 4 — +8% damage vs [228B22]Druid[-]"
perkSlayerGrove4sRank5Desc,progression,Perk,false,"Rank 5 — +10% damage vs [228B22]Druid[-]"
perkSlayerGrove4sRank6Desc,progression,Perk,false,"Rank 6 — +12% damage vs [228B22]Druid[-] | +2% phys resist"
perkSlayerGrove4sRank7Desc,progression,Perk,false,"Rank 7 — +14% damage vs [228B22]Druid[-] | +6% phys resist"
perkSlayerGrove4sRank8Desc,progression,Perk,false,"Rank 8 — +16% damage vs [228B22]Druid[-] | +10% phys resist"
perkSlayerGrove4sRank9Desc,progression,Perk,false,"Rank 9 — +18% damage vs [228B22]Druid[-] | +15% phys resist"
perkSlayerGrove4sRank10Desc,progression,Perk,false,"Rank 10 — +20% damage vs [228B22]Druid[-] | +20% phys resist"
reqPerkSlayerGrove5s,progression,Perk,false,"Kill the [228B22]Druid[-] 5-Star to rank up"
perkSlayerGrove5sName,progression,Perk,false,"[228B22]Druid[-] 5★ Slayer"
perkSlayerGrove5sDesc,progression,Perk,false,"Grow stronger each time you slay the [228B22]Druid[-] (5★). Ranks up on kill milestones."
ZH_Grove_5s_Rank,buffs,Buff,false,"[228B22]Druid[-] 5★ Slayer rank up!"
perkSlayerGrove5sRank1Desc,progression,Perk,false,"Rank 1 — +2% damage vs [228B22]Druid[-]"
