Key,Source,Context,Changes,English
aecQuestTokenT15A3,,Item,,[FFD700]AEC[-] [FF44FF]Mythic[-] Token [III]
aecQuestTokenT15A3Desc,,Item,,Token earned from Mythic tier A3 quests. Use it to craft endgame stuffs in the aec extreme workstation.
aecSchematicT15A3,,Item,,[FFD700]AEC[-] [FFFFFF]Tier 15[-] [FF44FF]Mythic[-] Schematic [III]
aecSchematicT15A3Desc,,Item,,Read to unlock the crafting recipe for Tier 15 Phase III Quest Order.
aecQuestTokenT15A4,,Item,,[FFD700]AEC[-] [FF44FF]Mythic[-] Token [IV]
aecQuestTokenT15A4Desc,,Item,,Token earned from Mythic tier A4 quests. Use it to craft endgame stuffs in the aec extreme workstation.
aecSchematicT15A4,,Item,,[FFD700]AEC[-] [FFFFFF]Tier 15[-] [FF44FF]Mythic[-] Schematic [IV]
aecSchematicT15A4Desc,,Item,,Read to unlock the crafting recipe for Tier 15 Phase IV Quest Order.
aecQuestTokenT15A5,,Item,,[FFD700]AEC[-] [FF44FF]Mythic[-] Token [V]
aecQuestTokenT15A5Desc,,Item,,Token earned from Mythic tier A5 quests. Use it to craft endgame stuffs in the aec extreme workstation.
aecSchematicT15A5,,Item,,[FFD700]AEC[-] [FFFFFF]Tier 15[-] [FF44FF]Mythic[-] Schematic [V]
aecSchematicT15A5Desc,,Item,,Read to unlock the crafting recipe for Tier 15 Phase V Quest Order.
aec_dialog_trader_response_aecjobs,dialogs,Dialog,,[FF3333][AEC] 高位契約リスト (T05-T15)[-]
aec_info_response_text,dialogs,Dialog,,[5599FF][AEC] 高位契約チュートリアル[-]
aec_info_stmt_text,dialogs,Dialog,,[FF4500]AEC エンドゲーム契約 — アクセスロック中[-]
aec_intro_stmt_text,dialogs,Dialog,,[FF4500]AEC エンドゲーム契約 | 有効[-]
aec_tip1_text,dialogs,Dialog,,[FFCC33]1.[FF9900] バニラのティア1に到達すると最初のAECクエスト T00 が出現[-]
aec_ltip_unlock_text,dialogs,Dialog,,[FFD700]── アンロック方法 ──[-]
aec_tip2b_text,dialogs,Dialog,,[FFCC33]2.[FF9900] ゲームステージが上がると T01〜T15 が順次アンロック[-]
aec_tip2d_text,dialogs,Dialog,,[FFCC33]   バニラ T1=T00 | バニラ T2=T07 | バニラ T3=T08 | バニラ T4=T09 | バニラ T5=T10[-]
aec_tip2c_text,dialogs,Dialog,,[FFCC33]   バニラ T6=T05 | GS 1200=T06 | GS 2000=T07 | GS 3200=T08 | GS 5000=T09 | GS 7500=T10[-]
aec_tip3_text,dialogs,Dialog,,"[FFCC33]   GS 10500=T11 | GS 14000=T12 | GS 18000=T13 | GS 22000=T14 | GS 25000=T15[-]"
aec_tip4_text,dialogs,Dialog,,[FFCC33]3.[FF9900]ゲームステージは自動更新される — スキルツリータブを確認[-]
aec_tip_go_text,dialogs,Dialog,,[00CC44][i] 利用可能なAEC契約を閲覧するには、ここをクリックしてください[-]
aec_go_tutorial_text,dialogs,Dialog,,[5599FF][?] AEC契約の仕組みは？（チュートリアル）[-]
aec_tuto_p2_text,dialogs,Dialog,,[5599FF]AEC チュートリアル — 2/10 | トークンラダー[-]
aec_tuto_p3_text,dialogs,Dialog,,[5599FF]AEC チュートリアル — 3/10 | POIのサイズ[-]
aec_tuto_p4_text,dialogs,Dialog,,[5599FF]AEC チュートリアル — 4/10 | ゾンビグレード[-]
aec_tuto_p5_text,dialogs,Dialog,,[5599FF]AEC チュートリアル — 5/10 | ハザードシステム[-]
aec_tuto_p6_text,dialogs,Dialog,,[5599FF]AEC チュートリアル — 6/10 | 契約報酬[-]
aec_tuto_p7_text,dialogs,Dialog,,[5599FF]AEC チュートリアル — 7/10 | AEC装備とドロップ[-]
aec_tp2_l1_text,dialogs,Dialog,,[FFD700]── トークンラダー ──[-]
aec_tp2_l2_text,dialogs,Dialog,,AEC契約を完了するごとに専用の [FFCC33]AECトークン[-] を獲得
aec_tp2_l3_text,dialogs,Dialog,,トークンでより上位のティアのレシピをアンロック
aec_tp3_l1_text,dialogs,Dialog,,[FFD700]── POIのサイズ ──[-]
aec_tp3_l2_text,dialogs,Dialog,,[AAAAAA]A1[-] 小 | [AAAAAA]A2[-] 中 | [AAAAAA]A3[-] 大 | [AAAAAA]A4[-] 特大 | [AAAAAA]A5[-] 超特大
aec_tp3_l3_text,dialogs,Dialog,,大きなPOIほど、より多くの経験値・戦利品スロット・トークン報酬が得られる
aec_tp3_l4_text,dialogs,Dialog,,[00FF66]各ティアは小さなPOIから始まり、超特大POIで終わる[-]
aec_tp4_l1_text,dialogs,Dialog,,[FFD700]── ゾンビグレード ──[-]
aec_tp4_l2_text,dialogs,Dialog,,11段階: [00FF66]T05 ベテラン[-] → [FFCC33]T10 ナイトメア[-] → [FF3333]T15 ミシック[-]
aec_tp4_l3_text,dialogs,Dialog,,[FF3333]T15 ミシックは T05 の約10倍のダメージ。装備をそれに合わせて強化せよ[-]
aec_tp5_l1_text,dialogs,Dialog,,[FFD700]── ハザードシステム ──[-]
aec_tp5_l2_text,dialogs,Dialog,,バイオームでの撃破によりハザードレベルが上昇（1〜5）
aec_tp5_l3_text,dialogs,Dialog,,ハザードが高い = より密集した群れとより高いゾンビグレード
aec_tp5_l4_text,dialogs,Dialog,,[FF3333]ハザード5: 大規模集結 — 直ちに退避するか防御を固めよ[-]
aec_tp6_l1_text,dialogs,Dialog,,[FFD700]── 契約報酬 ──[-]
aec_tp6_l2_text,dialogs,Dialog,,"カジノコイン: [00FF66]500 (T05)[-] 〜 [FF4500]7,500 (T15)[-]"
aec_tp6_l3_text,dialogs,Dialog,,"経験値: 最大 [FFCC33]750,000 XP[-] (T15 A5) | 契約ごとに戦利品スロット3つ"
aec_tp7_l1_text,dialogs,Dialog,,[FFD700]── AEC装備とドロップ ──[-]
aec_tp7_l2_text,dialogs,Dialog,,AEC装備は [FFCC33]武器/ツール/防具のミューテーター[-] として機能する
aec_tp7_l3_text,dialogs,Dialog,,素材の入手先: ボスや高ティアゾンビの撃破 | クエスト | 各種戦利品
aec_tuto_p8_text,dialogs,Dialog,,[5599FF]AEC チュートリアル — 8/10 | ヘッド変換器[-]
aec_tuto_p9_text,dialogs,Dialog,,[5599FF]AEC チュートリアル — 9/10 | ネメシスシステム[-]
aec_tuto_p10_text,dialogs,Dialog,,[5599FF]AEC チュートリアル — 10/10 | ネメシス — 抗争と移動[-]
aec_th_p8_text,dialogs,Dialog,,[FFD700]── ヘッド変換作業台 ──[-]
aec_tp8_l1_text,dialogs,Dialog,,[FFCC33]ヘッド変換作業台[-] を使って [FF3333]ミニオンやボスの頭[-] を通常の頭に変換
aec_tp8_l2_text,dialogs,Dialog,,ミニオンやボスの頭は [FF8800]AECのボス/ミニオン[-] がドロップする
aec_tp8_l3_text,dialogs,Dialog,,変換した頭は [FFCC33]レシピ・契約・取引[-] に使える
aec_tp8_l4_text,dialogs,Dialog,,[00FF66]この作業台は基本作業台なしで直接製作できる[-]
aec_th_p9_text,dialogs,Dialog,,[FFD700]── ネメシスシステム ──[-]
aec_tp9_l1_text,dialogs,Dialog,,[FF3333]名前付きネメシス[-] ボスの一団が世界に同時に存在する
aec_tp9_l2_text,dialogs,Dialog,,6ランク: [AAAAAA]Lesser[-] | [44BBFF]Greater[-] | [44FF88]Elite[-] | [FFCC33]Champion[-] | [FF8800]Legendary[-] | [FF3333]World[-]
aec_tp9_l3_text,dialogs,Dialog,,各ネメシスは [FF8800]縄張り[-]・[FF3333]名前[-]・[FFCC33]称号[-] を持つ（例: 屠殺者グリムトゥース）
aec_tp9_l4_text,dialogs,Dialog,,ネメシスを規定回数倒すと完全に消滅する — その枠には新たな個体が補充される
aec_th_p10_text,dialogs,Dialog,,[FFD700]── ネメシス — 遺恨と抗争 ──[-]
aec_tp10_l1_text,dialogs,Dialog,,ネメシスを倒す → [FF3333]遺恨[-] を抱く: 個人的にあなたを狙ってくることがある
aec_tp10_l2_text,dialogs,Dialog,,AECボスを倒す → 関連するネメシスがあなたへの [FF8800]復讐[-] を誓うことがある
aec_tp10_l3_text,dialogs,Dialog,,定期的に: ネメシスの [FFCC33]階層抗争[-] — 敗者はランクを失い、勝者は昇格する
aec_tp10_l4_text,dialogs,Dialog,,ネメシスは時間とともに [44BBFF]縄張りを移動[-] する — 拠点の近くに現れることもある
aec_tph_text,dialogs,Dialog,,"....................."
dialog_trader_response_aec_resetquests,dialogs,Dialog,,[AA88CC]~ クエスト表示をリセット / 不具合のあるクエスト一覧を修正 ~[-]
aec_dialog_header,dialogs,Dialog,,AECハイ ティア 契約 | T05～T15 | 全てのPOIサイズ
aec_dialog_trader_response_aecjobs_a1,dialogs,Dialog,,[AEC] POIサイズ別契約：A1サイズ（小）
aec_dialog_trader_response_aecjobs_a2,dialogs,Dialog,,[AEC] POIサイズ別契約件数：A2サイズ（中）
aec_dialog_trader_response_aecjobs_a3,dialogs,Dialog,,[AEC] POI別契約書 サイズ：A3大
aec_dialog_trader_response_aecjobs_a4,dialogs,Dialog,,[AEC] POI別契約書 サイズ：A4特大
aec_dialog_trader_response_aecjobs_a5,dialogs,Dialog,,[AEC] POIサイズ別契約：A5判大型

aec_base_statement,quests,Quest,,[AEC] 契約

aec_quest_T05_statement,quests,Quest,,[AEC T05] ゾンビ排除

aec_quest_T06_statement,quests,Quest,,[AEC T06] ゾンビ排除

aec_quest_T07_statement,quests,Quest,,[AEC T07] ゾンビ排除

aec_quest_T08_statement,quests,Quest,,[AEC T08] ゾンビ排除

aec_quest_T09_statement,quests,Quest,,[AEC T09] ゾンビ排除

aec_quest_T10_statement,quests,Quest,,[AEC T10] ゾンビ排除

aec_quest_T11_statement,quests,Quest,,[AEC T11] ゾンビ排除

aec_quest_T12_statement,quests,Quest,,[AEC T12] ゾンビ排除

aec_quest_T13_statement,quests,Quest,,[AEC T13] ゾンビ排除

aec_quest_T14_statement,quests,Quest,,[AEC T14] ゾンビ排除

aec_quest_T15_statement,quests,Quest,,[AEC T15] ゾンビ排除

# AEC Trader Page Headers (EN)

# AEC Trader Page Headers (EN)
aec_dialog_a1_t00_header,dialogs,Dialog,,AEC 契約 | [6699FF]小[-] POI | AEC ティア [AAAAAA]T00[-] | 6 ミッション
aec_dialog_a2_t00_header,dialogs,Dialog,,AEC 契約 | [44BB44]中[-] POI | AEC ティア [AAAAAA]T00[-] | 6 ミッション
aec_dialog_a3_t00_header,dialogs,Dialog,,AEC 契約 | [FFCC00]大[-] POI | AEC ティア [AAAAAA]T00[-] | 6 ミッション
aec_dialog_a4_t00_header,dialogs,Dialog,,AEC 契約 | [FF5522]巨大[-] POI | AEC ティア [AAAAAA]T00[-] | 6 ミッション
aec_dialog_a5_t00_header,dialogs,Dialog,,AEC 契約 | [BB44FF]超巨大[-] POI | AEC ティア [AAAAAA]T00[-] | 6 ミッション
aec_dialog_a1_t01_header,dialogs,Dialog,,AEC 契約 | [6699FF]小[-] POI | AEC ティア [44BBFF]T01[-] | 6 ミッション
aec_dialog_a2_t01_header,dialogs,Dialog,,AEC 契約 | [44BB44]中[-] POI | AEC ティア [44BBFF]T01[-] | 6 ミッション
aec_dialog_a3_t01_header,dialogs,Dialog,,AEC 契約 | [FFCC00]大[-] POI | AEC ティア [44BBFF]T01[-] | 6 ミッション
aec_dialog_a4_t01_header,dialogs,Dialog,,AEC 契約 | [FF5522]巨大[-] POI | AEC ティア [44BBFF]T01[-] | 6 ミッション
aec_dialog_a5_t01_header,dialogs,Dialog,,AEC 契約 | [BB44FF]超巨大[-] POI | AEC ティア [44BBFF]T01[-] | 6 ミッション
aec_dialog_a1_t02_header,dialogs,Dialog,,AEC 契約 | [6699FF]小[-] POI | AEC ティア [44FFAA]T02[-] | 6 ミッション
aec_dialog_a2_t02_header,dialogs,Dialog,,AEC 契約 | [44BB44]中[-] POI | AEC ティア [44FFAA]T02[-] | 6 ミッション
aec_dialog_a3_t02_header,dialogs,Dialog,,AEC 契約 | [FFCC00]大[-] POI | AEC ティア [44FFAA]T02[-] | 6 ミッション
aec_dialog_a4_t02_header,dialogs,Dialog,,AEC 契約 | [FF5522]巨大[-] POI | AEC ティア [44FFAA]T02[-] | 6 ミッション
aec_dialog_a5_t02_header,dialogs,Dialog,,AEC 契約 | [BB44FF]超巨大[-] POI | AEC ティア [44FFAA]T02[-] | 6 ミッション
aec_dialog_a1_t03_header,dialogs,Dialog,,AEC 契約 | [6699FF]小[-] POI | AEC ティア [FFCC00]T03[-] | 6 ミッション
aec_dialog_a2_t03_header,dialogs,Dialog,,AEC 契約 | [44BB44]中[-] POI | AEC ティア [FFCC00]T03[-] | 6 ミッション
aec_dialog_a3_t03_header,dialogs,Dialog,,AEC 契約 | [FFCC00]大[-] POI | AEC ティア [FFCC00]T03[-] | 6 ミッション
aec_dialog_a4_t03_header,dialogs,Dialog,,AEC 契約 | [FF5522]巨大[-] POI | AEC ティア [FFCC00]T03[-] | 6 ミッション
aec_dialog_a5_t03_header,dialogs,Dialog,,AEC 契約 | [BB44FF]超巨大[-] POI | AEC ティア [FFCC00]T03[-] | 6 ミッション
aec_dialog_a1_t04_header,dialogs,Dialog,,AEC 契約 | [6699FF]小[-] POI | AEC ティア [FF8800]T04[-] | 6 ミッション
aec_dialog_a2_t04_header,dialogs,Dialog,,AEC 契約 | [44BB44]中[-] POI | AEC ティア [FF8800]T04[-] | 6 ミッション
aec_dialog_a3_t04_header,dialogs,Dialog,,AEC 契約 | [FFCC00]大[-] POI | AEC ティア [FF8800]T04[-] | 6 ミッション
aec_dialog_a4_t04_header,dialogs,Dialog,,AEC 契約 | [FF5522]巨大[-] POI | AEC ティア [FF8800]T04[-] | 6 ミッション
aec_dialog_a5_t04_header,dialogs,Dialog,,AEC 契約 | [BB44FF]超巨大[-] POI | AEC ティア [FF8800]T04[-] | 6 ミッション
aec_dialog_a1_t05_header,dialogs,Dialog,,AEC契約 | 小規模POI | AEC ティア T05 | 6ミッション
aec_dialog_a1_t06_header,dialogs,Dialog,,AEC契約 | 小規模POI | AEC ティア T06 | 6ミッション
aec_dialog_a1_t07_header,dialogs,Dialog,,AEC契約 | 小規模POI | AEC ティア T07 | 6ミッション
aec_dialog_a1_t08_header,dialogs,Dialog,,AEC契約 | 小規模POI | AEC ティア T08 | 6ミッション
aec_dialog_a1_t09_header,dialogs,Dialog,,AEC契約 | 小規模POI | AEC ティア T09 | 6ミッション
aec_dialog_a1_t10_header,dialogs,Dialog,,AEC契約 | 小規模POI | AEC ティア T10 | 6ミッション
aec_dialog_a1_t11_header,dialogs,Dialog,,AEC契約 | 小規模POI | AEC ティア T11 | 6ミッション
aec_dialog_a1_t12_header,dialogs,Dialog,,AEC契約 | 小規模POI | AEC ティア T12 | 6ミッション
aec_dialog_a1_t13_header,dialogs,Dialog,,AEC契約 | 小規模POI | AEC ティア T13 | 6ミッション
aec_dialog_a1_t14_header,dialogs,Dialog,,AEC契約 | 小規模POI | AEC ティア T14 | 6ミッション
aec_dialog_a1_t15_header,dialogs,Dialog,,AEC契約 | 小規模POI | AEC ティア T15 | 6ミッション
aec_dialog_a2_t00_header,dialogs,Dialog,,AEC 契約 | [44BB44]中[-] POI | AEC ティア [AAAAAA]T00[-] | 6 ミッション
aec_dialog_a2_t01_header,dialogs,Dialog,,AEC 契約 | [44BB44]中[-] POI | AEC ティア [44BBFF]T01[-] | 6 ミッション
aec_dialog_a2_t02_header,dialogs,Dialog,,AEC 契約 | [44BB44]中[-] POI | AEC ティア [44FFAA]T02[-] | 6 ミッション
aec_dialog_a2_t03_header,dialogs,Dialog,,AEC 契約 | [44BB44]中[-] POI | AEC ティア [FFCC00]T03[-] | 6 ミッション
aec_dialog_a2_t04_header,dialogs,Dialog,,AEC 契約 | [44BB44]中[-] POI | AEC ティア [FF8800]T04[-] | 6 ミッション
aec_dialog_a2_t05_header,dialogs,Dialog,,AEC契約 | 中規模POI | AEC ティア T05 | 6ミッション
aec_dialog_a2_t06_header,dialogs,Dialog,,AEC契約 | 中規模POI | AEC ティア T06 | 6ミッション
aec_dialog_a2_t07_header,dialogs,Dialog,,AEC契約 | 中規模POI | AEC ティア T07 | 6ミッション
aec_dialog_a2_t08_header,dialogs,Dialog,,AEC契約 | 中規模POI | AEC ティア T08 | 6ミッション
aec_dialog_a2_t09_header,dialogs,Dialog,,AEC契約 | 中規模POI | AEC ティア T09 | 6ミッション
aec_dialog_a2_t10_header,dialogs,Dialog,,AEC契約 | 中規模POI | AEC ティア T10 | 6ミッション
aec_dialog_a2_t11_header,dialogs,Dialog,,AEC契約 | 中規模POI | AEC ティア T11 | 6ミッション
aec_dialog_a2_t12_header,dialogs,Dialog,,AEC契約 | 中規模POI | AEC ティア T12 | 6ミッション
aec_dialog_a2_t13_header,dialogs,Dialog,,AEC契約 | 中規模POI | AEC ティア T13 | 6ミッション
aec_dialog_a2_t14_header,dialogs,Dialog,,AEC契約 | 中規模POI | AEC ティア T14 | 6ミッション
aec_dialog_a2_t15_header,dialogs,Dialog,,AEC契約 | 中規模POI | AEC ティア T15 | 6ミッション
aec_dialog_a3_t00_header,dialogs,Dialog,,AEC 契約 | [FFCC00]大[-] POI | AEC ティア [AAAAAA]T00[-] | 6 ミッション
aec_dialog_a3_t01_header,dialogs,Dialog,,AEC 契約 | [FFCC00]大[-] POI | AEC ティア [44BBFF]T01[-] | 6 ミッション
aec_dialog_a3_t02_header,dialogs,Dialog,,AEC 契約 | [FFCC00]大[-] POI | AEC ティア [44FFAA]T02[-] | 6 ミッション
aec_dialog_a3_t03_header,dialogs,Dialog,,AEC 契約 | [FFCC00]大[-] POI | AEC ティア [FFCC00]T03[-] | 6 ミッション
aec_dialog_a3_t04_header,dialogs,Dialog,,AEC 契約 | [FFCC00]大[-] POI | AEC ティア [FF8800]T04[-] | 6 ミッション
aec_dialog_a3_t05_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T05 | 6ミッション
aec_dialog_a3_t06_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T06 | 6ミッション
aec_dialog_a3_t07_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T07 | 6ミッション
aec_dialog_a3_t08_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T08 | 6ミッション
aec_dialog_a3_t09_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T09 | 6ミッション
aec_dialog_a3_t10_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T10 | 6ミッション
aec_dialog_a3_t11_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T11 | 6ミッション
aec_dialog_a3_t12_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T12 | 6ミッション
aec_dialog_a3_t13_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T13 | 6ミッション
aec_dialog_a3_t14_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T14 | 6ミッション
aec_dialog_a3_t15_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T15 | 6ミッション
aec_dialog_a4_t00_header,dialogs,Dialog,,AEC 契約 | [FF5522]巨大[-] POI | AEC ティア [AAAAAA]T00[-] | 6 ミッション
aec_dialog_a4_t01_header,dialogs,Dialog,,AEC 契約 | [FF5522]巨大[-] POI | AEC ティア [44BBFF]T01[-] | 6 ミッション
aec_dialog_a4_t02_header,dialogs,Dialog,,AEC 契約 | [FF5522]巨大[-] POI | AEC ティア [44FFAA]T02[-] | 6 ミッション
aec_dialog_a4_t03_header,dialogs,Dialog,,AEC 契約 | [FF5522]巨大[-] POI | AEC ティア [FFCC00]T03[-] | 6 ミッション
aec_dialog_a4_t04_header,dialogs,Dialog,,AEC 契約 | [FF5522]巨大[-] POI | AEC ティア [FF8800]T04[-] | 6 ミッション
aec_dialog_a4_t05_header,dialogs,Dialog,,AEC契約 | 巨大なPOI | AEC ティア T05 | 6ミッション
aec_dialog_a4_t06_header,dialogs,Dialog,,AEC契約 | 巨大なPOI | AEC ティア T06 | 6ミッション
aec_dialog_a4_t07_header,dialogs,Dialog,,AEC契約 | 巨大なPOI | AEC ティア T07 | 6ミッション
aec_dialog_a4_t08_header,dialogs,Dialog,,AEC契約 | 巨大なPOI | AEC ティア T08 | 6ミッション
aec_dialog_a4_t09_header,dialogs,Dialog,,AEC契約 | 巨大なPOI | AEC ティア T09 | 6ミッション
aec_dialog_a4_t10_header,dialogs,Dialog,,AEC契約 | 巨大なPOI | AEC ティア T10 | 6ミッション
aec_dialog_a4_t11_header,dialogs,Dialog,,AEC契約 | 巨大なPOI | AEC ティア T11 | 6ミッション
aec_dialog_a4_t12_header,dialogs,Dialog,,AEC契約 | 巨大なPOI | AEC ティア T12 | 6ミッション
aec_dialog_a4_t13_header,dialogs,Dialog,,AEC契約 | 巨大なPOI | AEC ティア T13 | 6ミッション
aec_dialog_a4_t14_header,dialogs,Dialog,,AEC契約 | 巨大なPOI | AEC ティア T14 | 6ミッション
aec_dialog_a4_t15_header,dialogs,Dialog,,AEC契約 | 巨大なPOI | AEC ティア T15 | 6ミッション
aec_dialog_a5_t00_header,dialogs,Dialog,,AEC 契約 | [BB44FF]超巨大[-] POI | AEC ティア [AAAAAA]T00[-] | 6 ミッション
aec_dialog_a5_t01_header,dialogs,Dialog,,AEC 契約 | [BB44FF]超巨大[-] POI | AEC ティア [44BBFF]T01[-] | 6 ミッション
aec_dialog_a5_t02_header,dialogs,Dialog,,AEC 契約 | [BB44FF]超巨大[-] POI | AEC ティア [44FFAA]T02[-] | 6 ミッション
aec_dialog_a5_t03_header,dialogs,Dialog,,AEC 契約 | [BB44FF]超巨大[-] POI | AEC ティア [FFCC00]T03[-] | 6 ミッション
aec_dialog_a5_t04_header,dialogs,Dialog,,AEC 契約 | [BB44FF]超巨大[-] POI | AEC ティア [FF8800]T04[-] | 6 ミッション
aec_dialog_a5_t05_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T05 | 6ミッション
aec_dialog_a5_t06_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T06 | 6ミッション
aec_dialog_a5_t07_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T07 | 6ミッション
aec_dialog_a5_t08_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T08 | 6ミッション
aec_dialog_a5_t09_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T09 | 6ミッション
aec_dialog_a5_t10_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T10 | 6ミッション
aec_dialog_a5_t11_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T11 | 6ミッション
aec_dialog_a5_t12_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T12 | 6ミッション
aec_dialog_a5_t13_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T13 | 6ミッション
aec_dialog_a5_t14_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T14 | 6ミッション
aec_dialog_a5_t15_header,dialogs,Dialog,,AEC契約 | 大規模POI | AEC ティア T15 | 6ミッション
aec_dialog_next_tier,dialogs,Dialog,,次の難易度ティア
aec_dialog_prev_tier,dialogs,Dialog,,前の難易度ティア
aec_dialog_tuto_next,dialogs,Dialog,,次のチュートリアルページ
aec_dialog_tuto_prev,dialogs,Dialog,,前のチュートリアルページ

# === AEC PROGRESSION CATEGORY ===
attAecProgression,progression,Attribute,,"[FFD700]AEC | Endgame[-]"
attAecProgressionName,progression,Attribute,,"[FFD700]AEC | Endgame[-]"
attAecProgressionDesc,progression,Attribute,,"AEC Endgame Progression. Your tier access in the trader dialog, driven by gamestage."
skillAecProgressionName,progression,Skill,,"AEC Progression"
skillAecProgressionDesc,progression,Skill,,"AEC Progression"
aecTierUnlockName,progression,Perk,,"[FFD700]AEC High Tier Access[-]"
aecTierUnlockDesc,progression,Perk,,"Automatically updated by your gamestage. Controls which AEC quest tiers are visible in the trader dialog."
aecTierUnlockLowGSName,progression,Perk,,"[FFD700]AEC Low Tier Access[-]"
aecTierUnlockLowGSDesc,progression,Perk,,"Automatically updated by your gamestage. Controls which AEC quest tiers are visible in the trader dialog."


aecZombieHeadT00Basic,,Item,,[FFD700]AEC[-] [AAAAAA]Basic[-] Zombie Head
aecZombieHeadT00BasicDesc,,Item,,Head of a Basic tier vanilla zombie. Butchered from the corpse.
aecZombieHeadT01Feral,,Item,,[FFD700]AEC[-] [44BBFF]Feral[-] Zombie Head
aecZombieHeadT01FeralDesc,,Item,,Head of a Feral tier vanilla zombie. Butchered from the corpse.
aecZombieHeadT02Radiated,,Item,,[FFD700]AEC[-] [44FFAA]Radiated[-] Zombie Head
aecZombieHeadT02RadiatedDesc,,Item,,Head of a Radiated tier vanilla zombie. Butchered from the corpse.
aecZombieHeadT03Charged,,Item,,[FFD700]AEC[-] [FFCC00]Charged[-] Zombie Head
aecZombieHeadT03ChargedDesc,,Item,,Head of a Charged tier vanilla zombie. Butchered from the corpse.
aecZombieHeadT04Infernal,,Item,,[FFD700]AEC[-] [FF8800]Infernal[-] Zombie Head
aecZombieHeadT04InfernalDesc,,Item,,Head of an Infernal tier vanilla zombie. Butchered from the corpse.

aecZombieHeadT05Veteran,,Item,,[FFD700]AEC[-] Veteran Zombie Head
aecZombieHeadT05VeteranDesc,,Item,,Head of a Veteran tier AEC zombie. Butchered from the corpse.
aecZombieHeadT06Brutal,,Item,,[FFD700]AEC[-] Brutal Zombie Head
aecZombieHeadT06BrutalDesc,,Item,,Head of a Brutal tier AEC zombie. Butchered from the corpse.
aecZombieHeadT07Savage,,Item,,[FFD700]AEC[-] Savage Zombie Head
aecZombieHeadT07SavageDesc,,Item,,Head of a Savage tier AEC zombie. Butchered from the corpse.
aecZombieHeadT08Ravager,,Item,,[FFD700]AEC[-] Ravager Zombie Head
aecZombieHeadT08RavagerDesc,,Item,,Head of a Ravager tier AEC zombie. Butchered from the corpse.
aecZombieHeadT09Dread,,Item,,[FFD700]AEC[-] Dread Zombie Head
aecZombieHeadT09DreadDesc,,Item,,Head of a Dread tier AEC zombie. Butchered from the corpse.
aecZombieHeadT10Nightmare,,Item,,[FFD700]AEC[-] Nightmare Zombie Head
aecZombieHeadT10NightmareDesc,,Item,,Head of a Nightmare tier AEC zombie. Butchered from the corpse.
aecZombieHeadT11Apex,,Item,,[FFD700]AEC[-] Apex Zombie Head
aecZombieHeadT11ApexDesc,,Item,,Head of a Apex tier AEC zombie. Butchered from the corpse.
aecZombieHeadT12Overlord,,Item,,[FFD700]AEC[-] Overlord Zombie Head
aecZombieHeadT12OverlordDesc,,Item,,Head of a Overlord tier AEC zombie. Butchered from the corpse.
aecZombieHeadT13Titan,,Item,,[FFD700]AEC[-] Titan Zombie Head
aecZombieHeadT13TitanDesc,,Item,,Head of a Titan tier AEC zombie. Butchered from the corpse.
aecZombieHeadT14Cataclysm,,Item,,[FFD700]AEC[-] Cataclysm Zombie Head
aecZombieHeadT14CataclysmDesc,,Item,,Head of a Cataclysm tier AEC zombie. Butchered from the corpse.
aecZombieHeadT15Mythic,,Item,,[FFD700]AEC[-] Mythic Zombie Head
aecZombieHeadT15MythicDesc,,Item,,Head of a Mythic tier AEC zombie. Butchered from the corpse.










# --- AEC Boss Challenges (Auto-generated by tier) ---
aecChallengeCategoryBossesT00,challenges,Challenge,,AEC Bosses T00
aecChallengeGroupBossHuntsT00,challenges,Challenge,,Boss Hunts T00
aecChallengeKill_archerBoss_T00,challenges,Challenge,,Kill Archer Boss (T00)
aecChallengeKill_archerBoss_T00Short,challenges,Challenge,,Kill Archer Boss 1 time.
aecChallengeKill_archerBoss_T00Desc,challenges,Challenge,,Eliminate Archer Boss once.
aecTarget_archerBoss_T00,challenges,Challenge,,Archer Boss (T00)
