Key,File,Type,UsedInMainMenu,english
questAECPartyBeach_obj_wave1_T15,quests,,,Survive wave 1
questAECPartyBeach_obj_wave2_T15,quests,,,Survive wave 2
questAECPartyBeach_obj_wave3_T15,quests,,,Survive wave 3
questAECPartyBeach_obj_wave4_T15,quests,,,Survive wave 4
questAECPartyBeach_obj_wave5_T15,quests,,,Survive wave 5
questAECPartyBeachHunt_completion_T15,quests,,,Party Beach is dead. Here's your reward.
questAECPartyBeachHunt_description_T15,quests,,,"Activate the rally,place the lure,survive five timed waves of businessmen,and kill Party Beach."
questAECPartyBeachHunt_name_T15,quests,,,"[FF69B4]Hunt: Party Beach[-] [5★]"
questAECPartyBeachHunt_obj_kill_T15,quests,,,Kill BOSS Party Beach
questAECPartyBeachHunt_offer_T15,quests,,,"Party Beach is active nearby. Get there,trigger the rally,place the lure,survive five timed suit waves,and finish the boss."
questAECPartyBeachHunt_response_T15,quests,,,AEC BOSS FIGHT - [FFAA00]Hunt: Party Beach[-]
questAECPartyBeachHunt_statement_T15,quests,,,"survive five timed waves,and kill Party Beach."
questAECPartyBeachHunt_subtitle_T15,quests,,,T4 Boss Hunt
eventAECRockbreakerHuntArrival_msg_T03,gameevents,,,ALERT: Rockbreaker has surfaced nearby. Expect heavy impact damage.
eventAECRockbreakerHuntBossSpawn_msg_T03,gameevents,,,BOSS: Rockbreaker is here. Keep moving and avoid the boulder volleys.
eventAECRockbreakerWave1_msg_T03,gameevents,,,WAVE 1: Rockbreaker sends utility workers to test your line.
eventAECRockbreakerWave2_msg_T03,gameevents,,,WAVE 2: More workers incoming. Feral signatures are mixed in.
eventAECRockbreakerWave3_msg_T03,gameevents,,,WAVE 3: Radiated workers are pushing behind the next break-in.
eventAECRockbreakerWave4_msg_T03,gameevents,,,WAVE 4: Charged workers are entering the pit. Pressure is rising.
eventAECRockbreakerWave5_msg_T03,gameevents,,,FINAL WAVE: Infernal workers are breaking through. The quarry is about to open.
itemAECRockbreakerHuntContract_T03,,,"","[FFD700]AEC |[-] [FFD700]Rockbreaker Contract | Boss Hunt[-] [1★]"
itemAECRockbreakerHuntContract_desc_T03,,,,"A bounty contract for Rockbreaker. Trigger the lure,survive five timed worker waves,then bring the quarry down."
questAECRockbreaker_obj_wave1_T03,quests,,,Survive the incoming workers
questAECRockbreaker_obj_wave2_T03,quests,,,Survive the stronger workers
questAECRockbreaker_obj_wave3_T03,quests,,,Survive the radiated push
questAECRockbreaker_obj_wave4_T03,quests,,,Survive the charged assault
questAECRockbreaker_obj_wave5_T03,quests,,,Survive the infernal wave
questAECRockbreakerHunt_completion_T03,quests,,,Rockbreaker is down. Here is your payment.
questAECRockbreakerHunt_description_T03,quests,,,"Activate the rally,place the lure,survive five timed worker waves,and destroy Rockbreaker."
questAECRockbreakerHunt_name_T03,quests,,,"[A0A0A0]Hunt: Rockbreaker[-] [1★]"
questAECRockbreakerHunt_obj_kill_T03,quests,,,Kill Rockbreaker
questAECRockbreakerHunt_offer_T03,quests,,,"Quarry contract. Rockbreaker is moving through the wild. Find it,trigger the rally,place the lure,survive five timed worker waves,and bring it down."
questAECRockbreakerHunt_response_T03,quests,,,AEC BOSS FIGHT - [FFAA00]Hunt: Rockbreaker[-]
questAECRockbreakerHunt_statement_T03,quests,,,"I will activate the rally,place the lure,survive the timed waves,and kill Rockbreaker."
questAECRockbreakerHunt_subtitle_T03,quests,,,T4 Boss Hunt
eventAECRockbreakerHuntArrival_msg_T06,gameevents,,,ALERT: Rockbreaker has surfaced nearby. Expect heavy impact damage.
eventAECRockbreakerHuntBossSpawn_msg_T06,gameevents,,,BOSS: Rockbreaker is here. Keep moving and avoid the boulder volleys.
eventAECRockbreakerWave1_msg_T06,gameevents,,,WAVE 1: Rockbreaker sends utility workers to test your line.
eventAECRockbreakerWave2_msg_T06,gameevents,,,WAVE 2: More workers incoming. Feral signatures are mixed in.
eventAECRockbreakerWave3_msg_T06,gameevents,,,WAVE 3: Radiated workers are pushing behind the next break-in.
eventAECRockbreakerWave4_msg_T06,gameevents,,,WAVE 4: Charged workers are entering the pit. Pressure is rising.
eventAECRockbreakerWave5_msg_T06,gameevents,,,FINAL WAVE: Infernal workers are breaking through. The quarry is about to open.
itemAECRockbreakerHuntContract_T06,,,"","[FFD700]AEC |[-] [FFD700]Rockbreaker Contract | Boss Hunt[-] [2★]"
itemAECRockbreakerHuntContract_desc_T06,,,,"A bounty contract for Rockbreaker. Trigger the lure,survive five timed worker waves,then bring the quarry down."
questAECRockbreaker_obj_wave1_T06,quests,,,Survive the incoming workers
questAECRockbreaker_obj_wave2_T06,quests,,,Survive the stronger workers
questAECRockbreaker_obj_wave3_T06,quests,,,Survive the radiated push
questAECRockbreaker_obj_wave4_T06,quests,,,Survive the charged assault
questAECRockbreaker_obj_wave5_T06,quests,,,Survive the infernal wave
questAECRockbreakerHunt_completion_T06,quests,,,Rockbreaker is down. Here is your payment.
questAECRockbreakerHunt_description_T06,quests,,,"Activate the rally,place the lure,survive five timed worker waves,and destroy Rockbreaker."
questAECRockbreakerHunt_name_T06,quests,,,"[A0A0A0]Hunt: Rockbreaker[-] [2★]"
questAECRockbreakerHunt_obj_kill_T06,quests,,,Kill Rockbreaker
questAECRockbreakerHunt_offer_T06,quests,,,"Quarry contract. Rockbreaker is moving through the wild. Find it,trigger the rally,place the lure,survive five timed worker waves,and bring it down."
questAECRockbreakerHunt_response_T06,quests,,,AEC BOSS FIGHT - [FFAA00]Hunt: Rockbreaker[-]
questAECRockbreakerHunt_statement_T06,quests,,,"I will activate the rally,place the lure,survive the timed waves,and kill Rockbreaker."
questAECRockbreakerHunt_subtitle_T06,quests,,,T4 Boss Hunt
eventAECRockbreakerHuntArrival_msg_T09,gameevents,,,ALERT: Rockbreaker has surfaced nearby. Expect heavy impact damage.
eventAECRockbreakerHuntBossSpawn_msg_T09,gameevents,,,BOSS: Rockbreaker is here. Keep moving and avoid the boulder volleys.
eventAECRockbreakerWave1_msg_T09,gameevents,,,WAVE 1: Rockbreaker sends utility workers to test your line.
eventAECRockbreakerWave2_msg_T09,gameevents,,,WAVE 2: More workers incoming. Feral signatures are mixed in.
eventAECRockbreakerWave3_msg_T09,gameevents,,,WAVE 3: Radiated workers are pushing behind the next break-in.
eventAECRockbreakerWave4_msg_T09,gameevents,,,WAVE 4: Charged workers are entering the pit. Pressure is rising.
eventAECRockbreakerWave5_msg_T09,gameevents,,,FINAL WAVE: Infernal workers are breaking through. The quarry is about to open.
itemAECRockbreakerHuntContract_T09,,,"","[FFD700]AEC |[-] [FFD700]Rockbreaker Contract | Boss Hunt[-] [3★]"
itemAECRockbreakerHuntContract_desc_T09,,,,"A bounty contract for Rockbreaker. Trigger the lure,survive five timed worker waves,then bring the quarry down."
questAECRockbreaker_obj_wave1_T09,quests,,,Survive the incoming workers
questAECRockbreaker_obj_wave2_T09,quests,,,Survive the stronger workers
questAECRockbreaker_obj_wave3_T09,quests,,,Survive the radiated push
questAECRockbreaker_obj_wave4_T09,quests,,,Survive the charged assault
questAECRockbreaker_obj_wave5_T09,quests,,,Survive the infernal wave
questAECRockbreakerHunt_completion_T09,quests,,,Rockbreaker is down. Here is your payment.
questAECRockbreakerHunt_description_T09,quests,,,"Activate the rally,place the lure,survive five timed worker waves,and destroy Rockbreaker."
questAECRockbreakerHunt_name_T09,quests,,,"[A0A0A0]Hunt: Rockbreaker[-] [3★]"
questAECRockbreakerHunt_obj_kill_T09,quests,,,Kill Rockbreaker
questAECRockbreakerHunt_offer_T09,quests,,,"Quarry contract. Rockbreaker is moving through the wild. Find it,trigger the rally,place the lure,survive five timed worker waves,and bring it down."
questAECRockbreakerHunt_response_T09,quests,,,AEC BOSS FIGHT - [FFAA00]Hunt: Rockbreaker[-]
questAECRockbreakerHunt_statement_T09,quests,,,"I will activate the rally,place the lure,survive the timed waves,and kill Rockbreaker."
questAECRockbreakerHunt_subtitle_T09,quests,,,T4 Boss Hunt
eventAECRockbreakerHuntArrival_msg_T12,gameevents,,,ALERT: Rockbreaker has surfaced nearby. Expect heavy impact damage.
eventAECRockbreakerHuntBossSpawn_msg_T12,gameevents,,,BOSS: Rockbreaker is here. Keep moving and avoid the boulder volleys.
eventAECRockbreakerWave1_msg_T12,gameevents,,,WAVE 1: Rockbreaker sends utility workers to test your line.
eventAECRockbreakerWave2_msg_T12,gameevents,,,WAVE 2: More workers incoming. Feral signatures are mixed in.
eventAECRockbreakerWave3_msg_T12,gameevents,,,WAVE 3: Radiated workers are pushing behind the next break-in.
eventAECRockbreakerWave4_msg_T12,gameevents,,,WAVE 4: Charged workers are entering the pit. Pressure is rising.
eventAECRockbreakerWave5_msg_T12,gameevents,,,FINAL WAVE: Infernal workers are breaking through. The quarry is about to open.
itemAECRockbreakerHuntContract_T12,,,"","[FFD700]AEC |[-] [FFD700]Rockbreaker Contract | Boss Hunt[-] [4★]"
itemAECRockbreakerHuntContract_desc_T12,,,,"A bounty contract for Rockbreaker. Trigger the lure,survive five timed worker waves,then bring the quarry down."
questAECRockbreaker_obj_wave1_T12,quests,,,Survive the incoming workers
questAECRockbreaker_obj_wave2_T12,quests,,,Survive the stronger workers
questAECRockbreaker_obj_wave3_T12,quests,,,Survive the radiated push
questAECRockbreaker_obj_wave4_T12,quests,,,Survive the charged assault
questAECRockbreaker_obj_wave5_T12,quests,,,Survive the infernal wave
questAECRockbreakerHunt_completion_T12,quests,,,Rockbreaker is down. Here is your payment.
questAECRockbreakerHunt_description_T12,quests,,,"Activate the rally,place the lure,survive five timed worker waves,and destroy Rockbreaker."
questAECRockbreakerHunt_name_T12,quests,,,"[A0A0A0]Hunt: Rockbreaker[-] [4★]"
questAECRockbreakerHunt_obj_kill_T12,quests,,,Kill Rockbreaker
questAECRockbreakerHunt_offer_T12,quests,,,"Quarry contract. Rockbreaker is moving through the wild. Find it,trigger the rally,place the lure,survive five timed worker waves,and bring it down."
questAECRockbreakerHunt_response_T12,quests,,,AEC BOSS FIGHT - [FFAA00]Hunt: Rockbreaker[-]
questAECRockbreakerHunt_statement_T12,quests,,,"I will activate the rally,place the lure,survive the timed waves,and kill Rockbreaker."
questAECRockbreakerHunt_subtitle_T12,quests,,,T4 Boss Hunt
eventAECRockbreakerHuntArrival_msg_T15,gameevents,,,ALERT: Rockbreaker has surfaced nearby. Expect heavy impact damage.
eventAECRockbreakerHuntBossSpawn_msg_T15,gameevents,,,BOSS: Rockbreaker is here. Keep moving and avoid the boulder volleys.
eventAECRockbreakerWave1_msg_T15,gameevents,,,WAVE 1: Rockbreaker sends utility workers to test your line.
eventAECRockbreakerWave2_msg_T15,gameevents,,,WAVE 2: More workers incoming. Feral signatures are mixed in.
eventAECRockbreakerWave3_msg_T15,gameevents,,,WAVE 3: Radiated workers are pushing behind the next break-in.
eventAECRockbreakerWave4_msg_T15,gameevents,,,WAVE 4: Charged workers are entering the pit. Pressure is rising.
eventAECRockbreakerWave5_msg_T15,gameevents,,,FINAL WAVE: Infernal workers are breaking through. The quarry is about to open.
itemAECRockbreakerHuntContract_T15,,,"","[FFD700]AEC |[-] [FFD700]Rockbreaker Contract | Boss Hunt[-] [5★]"
itemAECRockbreakerHuntContract_desc_T15,,,,"A bounty contract for Rockbreaker. Trigger the lure,survive five timed worker waves,then bring the quarry down."
questAECRockbreaker_obj_wave1_T15,quests,,,Survive the incoming workers
questAECRockbreaker_obj_wave2_T15,quests,,,Survive the stronger workers
questAECRockbreaker_obj_wave3_T15,quests,,,Survive the radiated push
questAECRockbreaker_obj_wave4_T15,quests,,,Survive the charged assault
questAECRockbreaker_obj_wave5_T15,quests,,,Survive the infernal wave
questAECRockbreakerHunt_completion_T15,quests,,,Rockbreaker is down. Here is your payment.
questAECRockbreakerHunt_description_T15,quests,,,"Activate the rally,place the lure,survive five timed worker waves,and destroy Rockbreaker."
questAECRockbreakerHunt_name_T15,quests,,,"[A0A0A0]Hunt: Rockbreaker[-] [5★]"
questAECRockbreakerHunt_obj_kill_T15,quests,,,Kill Rockbreaker
questAECRockbreakerHunt_offer_T15,quests,,,"Quarry contract. Rockbreaker is moving through the wild. Find it,trigger the rally,place the lure,survive five timed worker waves,and bring it down."
questAECRockbreakerHunt_response_T15,quests,,,AEC BOSS FIGHT - [FFAA00]Hunt: Rockbreaker[-]
questAECRockbreakerHunt_statement_T15,quests,,,"I will activate the rally,place the lure,survive the timed waves,and kill Rockbreaker."
questAECRockbreakerHunt_subtitle_T15,quests,,,T4 Boss Hunt
eventAECSheriffHuntArrival_msg_T03,gameevents,,,ALERT: The Sheriff has been sighted in the area. Prepare for impact.
eventAECSheriffHuntBossSpawn_msg_T03,gameevents,,,BOSS: The Sheriff is here. Expect burning shots and relentless pressure.
eventAECSheriffT5Wave1_msg_T03,gameevents,,,SHERIFF WAVE 1: Sheriff hellhounds are closing in.
eventAECSheriffT5Wave2_msg_T03,gameevents,,,SHERIFF WAVE 2: More Sheriff minions are pushing forward.
eventAECSheriffT5Wave3_msg_T03,gameevents,,,SHERIFF WAVE 3: The Sheriff deputies are tightening the ring.
eventAECSheriffT5Wave4_msg_T03,gameevents,,,SHERIFF WAVE 4: More Sheriff brutes are breaking through. Hold your ground.
eventAECSheriffT5Wave5_msg_T03,gameevents,,,SHERIFF WAVE 5: The Sheriff line keeps breaking through.
eventAECSheriffT5Wave6_msg_T03,gameevents,,,SHERIFF WAVE 6: Final impact. Break this last wave before the Sheriff arrives.
eventAECSheriffWave1_msg_T03,gameevents,,,SHERIFF WAVE 1: Sheriff hellhounds are closing in.
eventAECSheriffWave2_msg_T03,gameevents,,,SHERIFF WAVE 2: More Sheriff minions are pushing forward.
eventAECSheriffWave3_msg_T03,gameevents,,,SHERIFF WAVE 3: The Sheriff deputies are joining the assault.
eventAECSheriffWave4_msg_T03,gameevents,,,SHERIFF WAVE 4: More Sheriff brutes are breaking through. Hold your ground.
eventAECSheriffWave5_msg_T03,gameevents,,,SHERIFF WAVE 5: Final impact. Break the last Sheriff wave.
itemAECSheriffHuntContract_T03,,,"","[FF0000]AEC |[-] [FFD700]Sheriff Contract | Boss Hunt[-] [1★]"
itemAECSheriffHuntContract_desc_T03,,,,"A bounty contract for the Sheriff. Trigger the hunt, endure six assault waves, then bring it down. [1★]"
itemAECSheriffMinionHordeContract_T03,,,"","[00E5FF]AEC |[-] [FFD700]Sheriff Contract | Minion Horde[-] [1★]"
itemAECSheriffMinionHordeContract_desc_T03,,,,"A wave contract. Hold through four timed Sheriff minion waves, then break the last push in the wilderness. [1★]"
questAECSheriff_obj_wave5_T03,quests,,,Wave 5: Kill 4 Sheriff Minions
questAECSheriffHunt_completion_T03,quests,,,Target neutralized. The Sheriff is down.
questAECSheriffHunt_description_T03,quests,,,"Activate the rally,place the lure,endure six timed assault waves,and bring the Sheriff down."
questAECSheriffHunt_name_T03,quests,,,"[C58A3A]Hunt: The Sheriff[-] [1★]"
questAECSheriffHunt_obj_kill_T03,quests,,,Kill the Sheriff
questAECSheriffHunt_offer_T03,quests,,,"Danger close. The Sheriff is active nearby. Get there,trigger the rally,place the lure,survive six timed waves,and kill it."
questAECSheriffHunt_response_T03,quests,,,AEC BOSS FIGHT - [FF0000]Hunt: The Sheriff[-]
questAECSheriffHunt_statement_T03,quests,,,"survive six timed waves,and kill the Sheriff."
questAECSheriffHunt_subtitle_T03,quests,,,T5 Boss Hunt
questAECSheriffMinionHorde_completion_T03,quests,,,The last Sheriff wave has broken. Good work.
questAECSheriffMinionHorde_description_T03,quests,,,"Activate the rally,place the lure,endure four timed Sheriff minion waves,then break the last push."
questAECSheriffMinionHorde_name_T03,quests,,,"[C58A3A]Horde: Sheriff Minions[-] [1★]"
questAECSheriffMinionHorde_offer_T03,quests,,,"Minion horde contract. Sheriff servants are gathering nearby. Get there,trigger the rally,place the lure,hold four timed waves,then break the last push."
questAECSheriffMinionHorde_response_T03,quests,,,AEC HORDE - [FF4500]Horde: Sheriff Minions[-]
questAECSheriffMinionHorde_statement_T03,quests,,,"survive four timed minion waves,then break the last push."
questAECSheriffMinionHorde_subtitle_T03,quests,,,T3 Minion Waves
eventAECSheriffHuntArrival_msg_T06,gameevents,,,ALERT: The Sheriff has been sighted in the area. Prepare for impact.
eventAECSheriffHuntBossSpawn_msg_T06,gameevents,,,BOSS: The Sheriff is here. Expect burning shots and relentless pressure.
eventAECSheriffT5Wave1_msg_T06,gameevents,,,SHERIFF WAVE 1: Sheriff hellhounds are closing in.
eventAECSheriffT5Wave2_msg_T06,gameevents,,,SHERIFF WAVE 2: More Sheriff minions are pushing forward.
eventAECSheriffT5Wave3_msg_T06,gameevents,,,SHERIFF WAVE 3: The Sheriff deputies are tightening the ring.
eventAECSheriffT5Wave4_msg_T06,gameevents,,,SHERIFF WAVE 4: More Sheriff brutes are breaking through. Hold your ground.
eventAECSheriffT5Wave5_msg_T06,gameevents,,,SHERIFF WAVE 5: The Sheriff line keeps breaking through.
eventAECSheriffT5Wave6_msg_T06,gameevents,,,SHERIFF WAVE 6: Final impact. Break this last wave before the Sheriff arrives.
eventAECSheriffWave1_msg_T06,gameevents,,,SHERIFF WAVE 1: Sheriff hellhounds are closing in.
eventAECSheriffWave2_msg_T06,gameevents,,,SHERIFF WAVE 2: More Sheriff minions are pushing forward.
eventAECSheriffWave3_msg_T06,gameevents,,,SHERIFF WAVE 3: The Sheriff deputies are joining the assault.
eventAECSheriffWave4_msg_T06,gameevents,,,SHERIFF WAVE 4: More Sheriff brutes are breaking through. Hold your ground.
eventAECSheriffWave5_msg_T06,gameevents,,,SHERIFF WAVE 5: Final impact. Break the last Sheriff wave.
itemAECSheriffHuntContract_T06,,,"","[FF0000]AEC |[-] [FFD700]Sheriff Contract | Boss Hunt[-] [2★]"
itemAECSheriffHuntContract_desc_T06,,,,"A bounty contract for the Sheriff. Trigger the hunt, endure six assault waves, then bring it down. [2★]"
itemAECSheriffMinionHordeContract_T06,,,"","[00E5FF]AEC |[-] [FFD700]Sheriff Contract | Minion Horde[-] [2★]"
itemAECSheriffMinionHordeContract_desc_T06,,,,"A wave contract. Hold through four timed Sheriff minion waves, then break the last push in the wilderness. [2★]"
questAECSheriff_obj_wave5_T06,quests,,,Wave 5: Kill 4 Sheriff Minions
questAECSheriffHunt_completion_T06,quests,,,Target neutralized. The Sheriff is down.
questAECSheriffHunt_description_T06,quests,,,"Activate the rally,place the lure,endure six timed assault waves,and bring the Sheriff down."
questAECSheriffHunt_name_T06,quests,,,"[C58A3A]Hunt: The Sheriff[-] [2★]"
questAECSheriffHunt_obj_kill_T06,quests,,,Kill the Sheriff
questAECSheriffHunt_offer_T06,quests,,,"Danger close. The Sheriff is active nearby. Get there,trigger the rally,place the lure,survive six timed waves,and kill it."
questAECSheriffHunt_response_T06,quests,,,AEC BOSS FIGHT - [FF0000]Hunt: The Sheriff[-]
questAECSheriffHunt_statement_T06,quests,,,"survive six timed waves,and kill the Sheriff."
questAECSheriffHunt_subtitle_T06,quests,,,T5 Boss Hunt
questAECSheriffMinionHorde_completion_T06,quests,,,The last Sheriff wave has broken. Good work.
questAECSheriffMinionHorde_description_T06,quests,,,"Activate the rally,place the lure,endure four timed Sheriff minion waves,then break the last push."
questAECSheriffMinionHorde_name_T06,quests,,,"[C58A3A]Horde: Sheriff Minions[-] [2★]"
questAECSheriffMinionHorde_offer_T06,quests,,,"Minion horde contract. Sheriff servants are gathering nearby. Get there,trigger the rally,place the lure,hold four timed waves,then break the last push."
questAECSheriffMinionHorde_response_T06,quests,,,AEC HORDE - [FF4500]Horde: Sheriff Minions[-]
questAECSheriffMinionHorde_statement_T06,quests,,,"survive four timed minion waves,then break the last push."
questAECSheriffMinionHorde_subtitle_T06,quests,,,T3 Minion Waves
eventAECSheriffHuntArrival_msg_T09,gameevents,,,ALERT: The Sheriff has been sighted in the area. Prepare for impact.
eventAECSheriffHuntBossSpawn_msg_T09,gameevents,,,BOSS: The Sheriff is here. Expect burning shots and relentless pressure.
eventAECSheriffT5Wave1_msg_T09,gameevents,,,SHERIFF WAVE 1: Sheriff hellhounds are closing in.
eventAECSheriffT5Wave2_msg_T09,gameevents,,,SHERIFF WAVE 2: More Sheriff minions are pushing forward.
eventAECSheriffT5Wave3_msg_T09,gameevents,,,SHERIFF WAVE 3: The Sheriff deputies are tightening the ring.
eventAECSheriffT5Wave4_msg_T09,gameevents,,,SHERIFF WAVE 4: More Sheriff brutes are breaking through. Hold your ground.
eventAECSheriffT5Wave5_msg_T09,gameevents,,,SHERIFF WAVE 5: The Sheriff line keeps breaking through.
eventAECSheriffT5Wave6_msg_T09,gameevents,,,SHERIFF WAVE 6: Final impact. Break this last wave before the Sheriff arrives.
eventAECSheriffWave1_msg_T09,gameevents,,,SHERIFF WAVE 1: Sheriff hellhounds are closing in.
eventAECSheriffWave2_msg_T09,gameevents,,,SHERIFF WAVE 2: More Sheriff minions are pushing forward.
eventAECSheriffWave3_msg_T09,gameevents,,,SHERIFF WAVE 3: The Sheriff deputies are joining the assault.
eventAECSheriffWave4_msg_T09,gameevents,,,SHERIFF WAVE 4: More Sheriff brutes are breaking through. Hold your ground.
eventAECSheriffWave5_msg_T09,gameevents,,,SHERIFF WAVE 5: Final impact. Break the last Sheriff wave.
itemAECSheriffHuntContract_T09,,,"","[FF0000]AEC |[-] [FFD700]Sheriff Contract | Boss Hunt[-] [3★]"
itemAECSheriffHuntContract_desc_T09,,,,"A bounty contract for the Sheriff. Trigger the hunt, endure six assault waves, then bring it down. [3★]"
itemAECSheriffMinionHordeContract_T09,,,"","[00E5FF]AEC |[-] [FFD700]Sheriff Contract | Minion Horde[-] [3★]"
itemAECSheriffMinionHordeContract_desc_T09,,,,"A wave contract. Hold through four timed Sheriff minion waves, then break the last push in the wilderness. [3★]"
questAECSheriff_obj_wave5_T09,quests,,,Wave 5: Kill 4 Sheriff Minions
questAECSheriffHunt_completion_T09,quests,,,Target neutralized. The Sheriff is down.
questAECSheriffHunt_description_T09,quests,,,"Activate the rally,place the lure,endure six timed assault waves,and bring the Sheriff down."
questAECSheriffHunt_name_T09,quests,,,"[C58A3A]Hunt: The Sheriff[-] [3★]"
questAECSheriffHunt_obj_kill_T09,quests,,,Kill the Sheriff
questAECSheriffHunt_offer_T09,quests,,,"Danger close. The Sheriff is active nearby. Get there,trigger the rally,place the lure,survive six timed waves,and kill it."
questAECSheriffHunt_response_T09,quests,,,AEC BOSS FIGHT - [FF0000]Hunt: The Sheriff[-]
questAECSheriffHunt_statement_T09,quests,,,"survive six timed waves,and kill the Sheriff."
questAECSheriffHunt_subtitle_T09,quests,,,T5 Boss Hunt
questAECSheriffMinionHorde_completion_T09,quests,,,The last Sheriff wave has broken. Good work.
questAECSheriffMinionHorde_description_T09,quests,,,"Activate the rally,place the lure,endure four timed Sheriff minion waves,then break the last push."
questAECSheriffMinionHorde_name_T09,quests,,,"[C58A3A]Horde: Sheriff Minions[-] [3★]"
questAECSheriffMinionHorde_offer_T09,quests,,,"Minion horde contract. Sheriff servants are gathering nearby. Get there,trigger the rally,place the lure,hold four timed waves,then break the last push."
questAECSheriffMinionHorde_response_T09,quests,,,AEC HORDE - [FF4500]Horde: Sheriff Minions[-]
questAECSheriffMinionHorde_statement_T09,quests,,,"survive four timed minion waves,then break the last push."
questAECSheriffMinionHorde_subtitle_T09,quests,,,T3 Minion Waves
eventAECSheriffHuntArrival_msg_T12,gameevents,,,ALERT: The Sheriff has been sighted in the area. Prepare for impact.
eventAECSheriffHuntBossSpawn_msg_T12,gameevents,,,BOSS: The Sheriff is here. Expect burning shots and relentless pressure.
eventAECSheriffT5Wave1_msg_T12,gameevents,,,SHERIFF WAVE 1: Sheriff hellhounds are closing in.
eventAECSheriffT5Wave2_msg_T12,gameevents,,,SHERIFF WAVE 2: More Sheriff minions are pushing forward.
eventAECSheriffT5Wave3_msg_T12,gameevents,,,SHERIFF WAVE 3: The Sheriff deputies are tightening the ring.
eventAECSheriffT5Wave4_msg_T12,gameevents,,,SHERIFF WAVE 4: More Sheriff brutes are breaking through. Hold your ground.
eventAECSheriffT5Wave5_msg_T12,gameevents,,,SHERIFF WAVE 5: The Sheriff line keeps breaking through.
eventAECSheriffT5Wave6_msg_T12,gameevents,,,SHERIFF WAVE 6: Final impact. Break this last wave before the Sheriff arrives.
eventAECSheriffWave1_msg_T12,gameevents,,,SHERIFF WAVE 1: Sheriff hellhounds are closing in.
eventAECSheriffWave2_msg_T12,gameevents,,,SHERIFF WAVE 2: More Sheriff minions are pushing forward.
eventAECSheriffWave3_msg_T12,gameevents,,,SHERIFF WAVE 3: The Sheriff deputies are joining the assault.
eventAECSheriffWave4_msg_T12,gameevents,,,SHERIFF WAVE 4: More Sheriff brutes are breaking through. Hold your ground.
eventAECSheriffWave5_msg_T12,gameevents,,,SHERIFF WAVE 5: Final impact. Break the last Sheriff wave.
itemAECSheriffHuntContract_T12,,,"","[FF0000]AEC |[-] [FFD700]Sheriff Contract | Boss Hunt[-] [4★]"
itemAECSheriffHuntContract_desc_T12,,,,"A bounty contract for the Sheriff. Trigger the hunt, endure six assault waves, then bring it down. [4★]"
itemAECSheriffMinionHordeContract_T12,,,"","[00E5FF]AEC |[-] [FFD700]Sheriff Contract | Minion Horde[-] [4★]"
itemAECSheriffMinionHordeContract_desc_T12,,,,"A wave contract. Hold through four timed Sheriff minion waves, then break the last push in the wilderness. [4★]"
questAECSheriff_obj_wave5_T12,quests,,,Wave 5: Kill 4 Sheriff Minions
questAECSheriffHunt_completion_T12,quests,,,Target neutralized. The Sheriff is down.
questAECSheriffHunt_description_T12,quests,,,"Activate the rally,place the lure,endure six timed assault waves,and bring the Sheriff down."
questAECSheriffHunt_name_T12,quests,,,"[C58A3A]Hunt: The Sheriff[-] [4★]"
questAECSheriffHunt_obj_kill_T12,quests,,,Kill the Sheriff
questAECSheriffHunt_offer_T12,quests,,,"Danger close. The Sheriff is active nearby. Get there,trigger the rally,place the lure,survive six timed waves,and kill it."
questAECSheriffHunt_response_T12,quests,,,AEC BOSS FIGHT - [FF0000]Hunt: The Sheriff[-]
questAECSheriffHunt_statement_T12,quests,,,"survive six timed waves,and kill the Sheriff."
questAECSheriffHunt_subtitle_T12,quests,,,T5 Boss Hunt
questAECSheriffMinionHorde_completion_T12,quests,,,The last Sheriff wave has broken. Good work.
questAECSheriffMinionHorde_description_T12,quests,,,"Activate the rally,place the lure,endure four timed Sheriff minion waves,then break the last push."
questAECSheriffMinionHorde_name_T12,quests,,,"[C58A3A]Horde: Sheriff Minions[-] [4★]"
questAECSheriffMinionHorde_offer_T12,quests,,,"Minion horde contract. Sheriff servants are gathering nearby. Get there,trigger the rally,place the lure,hold four timed waves,then break the last push."
questAECSheriffMinionHorde_response_T12,quests,,,AEC HORDE - [FF4500]Horde: Sheriff Minions[-]
questAECSheriffMinionHorde_statement_T12,quests,,,"survive four timed minion waves,then break the last push."
questAECSheriffMinionHorde_subtitle_T12,quests,,,T3 Minion Waves
eventAECSheriffHuntArrival_msg_T15,gameevents,,,ALERT: The Sheriff has been sighted in the area. Prepare for impact.
eventAECSheriffHuntBossSpawn_msg_T15,gameevents,,,BOSS: The Sheriff is here. Expect burning shots and relentless pressure.
eventAECSheriffT5Wave1_msg_T15,gameevents,,,SHERIFF WAVE 1: Sheriff hellhounds are closing in.
eventAECSheriffT5Wave2_msg_T15,gameevents,,,SHERIFF WAVE 2: More Sheriff minions are pushing forward.
eventAECSheriffT5Wave3_msg_T15,gameevents,,,SHERIFF WAVE 3: The Sheriff deputies are tightening the ring.
eventAECSheriffT5Wave4_msg_T15,gameevents,,,SHERIFF WAVE 4: More Sheriff brutes are breaking through. Hold your ground.
eventAECSheriffT5Wave5_msg_T15,gameevents,,,SHERIFF WAVE 5: The Sheriff line keeps breaking through.
